timestamp,session_id,ip_address,country,region,city,location,source,landing_path,browser,os,device_type,device_name,language,timezone,screen,viewport,user_agent,notes
2026-04-20T00:52:40.955Z,53e47d0dfd343fcf67f9ccd9b94c797a,174.225.82.236,US,Florida,,"Florida, US",sellcell.com:referral,/sell/?device=iphone-13&storage=128GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/New_York,393x852,393x695,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",Page params: device=iphone-13&storage=128GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 12s (tab/window hidden)
2026-04-20T00:58:06.725Z,efa0ac64b61be48099412eabfbf82a9f,50.89.241.152,US,Florida,Orlando,"Orlando, Florida, US",Internal,/sell/checkout.html?qty=1,Safari,iOS,mobile,iPhone,en-US,America/New_York,414x736,414x692,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/128.0.6613.98 Mobile/15E148 Safari/604.1",Page params: device=galaxy-s24-ultra&storage=512GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 61s | Clicked button: PROCEED TO SHIPPING after 65s | Left page after 65s (tab/window close) | Page params: qty=1 | Left page after 242s (tab/window hidden)
2026-04-20T01:06:03.575Z,efb5cbcdc0255f71cedbdfdb13e82c06,76.190.137.72,US,Ohio,Avon,"Avon, Ohio, US",sellcell.com:referral,/sell/?device=samsung-galaxy-s24&storage=128GB&carrier=tmobile&quality=good&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,553x1197,511x968,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: device=galaxy-s24&storage=128GB&carrier=tmobile&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 16s | Page params: qty=1 | Left page after 130s (tab/window close) | Page params: return=checkout | Completed contact_email_manual: 133532bshhs@gmail.com after 205s | Completed phone: +1 (216) 600-2680 after 208s | Completed state: Ohio after 211s | Clicked button: SUBMIT MY TRADE-IN after 236s | Page params: id=SHC-22950&price=176.00&device=S24&qty=1&name=Scott+Campbell&street=11121+WESTERN+AVE+%23+2&unit=&city=CLEVELAND&state=OH&zip=44111-1825&payMethod=paypal&shipping=faster_shipping&autoLabelStatus=generated | Clicked button: Copy Link after 80s | Left page after 81s (tab/window hidden)
2026-04-20T01:13:04.062Z,36bba99c7f87abe3ab86c145b6a9a23a,174.206.229.172,US,New Jersey,Orange,"Orange, New Jersey, US",SellCell,/sell/?device=samsung-galaxy-s24&storage=128GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/New_York,402x874,402x714,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Page params: device=galaxy-s24&storage=128GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 10s | Clicked button: PROCEED TO SHIPPING after 12s | Page params: qty=1 | Left page after 8s (tab/window hidden) | Page params: device=samsung-galaxy-s24&storage=128GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 9s (tab/window hidden)
2026-04-20T01:20:23.953Z,59d2786030658d67de13048f63ead03c,75.167.159.235,US,Arizona,San Tan Valley,"San Tan Valley, Arizona, US",sellcell.com:referral,/sell/?device=samsung-galaxy-s22&storage=256gb&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Chrome,Windows,desktop,Windows PC,en-US,America/Phoenix,2560x1440,2181x1072,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",Page params: device=samsung-galaxy-s22&storage=256gb&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral
2026-04-20T01:21:04.170Z,acc623ee76468df458d29f8efbd99126:5,74.108.144.161,US,New York,White Plains,"White Plains, New York, US",direct,/,Chrome,macOS,desktop,Mac,en-US,America/New_York,1408x881,1408x729,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",
2026-04-20T01:21:16.978Z,05b7fdd6e4c807031f02b822d2cc55a7,172.253.192.126,US,Iowa,Council Bluffs,"Council Bluffs, Iowa, US",Direct,/reoffer-action.html?orderId=SHC-22580&deviceKey=SHC-22580%3A%3A0&fromEmailLink=1&fromReofferLink=1,Chrome,Windows,desktop,Windows PC,en-US,America/Los_Angeles,1920x1080,1366x768,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",Page params: orderId=SHC-22580&deviceKey=SHC-22580%3A%3A0&fromEmailLink=1&fromReofferLink=1
2026-04-20T01:21:23.805Z,31a661674cb27cfaf55446eba9509043,174.239.112.25,US,Illinois,Chicago,"Chicago, Illinois, US",Google,/reoffer-action.html?orderId=SHC-22580&deviceKey=SHC-22580%3A%3A0&fromEmailLink=1&fromReofferLink=1,Chrome,Android,mobile,Android Device,en-US,America/Chicago,384x832,384x690,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36","Page params: orderId=SHC-22580&deviceKey=SHC-22580%3A%3A0&fromEmailLink=1&fromReofferLink=1 | Clicked button: Decline & Return Device after 5s | Clicked button: Yes, Confirm after 8s | Left page after 18s (tab/window hidden)"
2026-04-20T01:24:44.644Z,f5de0e80076ac099a9ccbed4ecdf0598:3,199.204.234.41,VG,,Road Town,"Road Town, VG",referral_secondhandcell.com,/order-submitted.html?id=SHC-22828&price=193.00&device=IPHONE+13+PRO+MAX&qty=1&name=Melissah+Berry&street=1661+AURORA+RIDGE+DR&unit=&city=ZELLWOOD&state=FL&zip=32798-5424&payMethod=cashapp&shipping=regular_shipping&autoLabelStatus=generated,Safari,macOS,desktop,Mac,en-GB,America/Tortola,1512x982,1271x745,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15",
2026-04-20T01:29:16.873Z,4abda54d919c07afb3b614ee6ce2793b:6,12.215.93.80,US,Alabama,Birmingham,"Birmingham, Alabama, US",Internal,/order-submitted.html?id=SHC-22951&price=312.00&device=IPHONE+15+PRO+MAX&qty=1&name=Kara+Grace+Moore&street=3660+GRANDVIEW+PKWY&unit=&city=BIRMINGHAM&state=AL&zip=35243-3330&payMethod=paypal&shipping=regular_shipping&autoLabelStatus=generated,Safari,macOS,desktop,Mac,en-US,America/Chicago,1470x956,1470x833,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15",Left page after 290269s (tab/window hidden) | Page params: device=iphone-15-pro-max&storage=256GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 9s | Left page after 12s (tab/window close) | Page params: qty=1 | Completed fullName: Kara Grace Moore after 13s | Completed phone: 7315496321 after 18s | Completed contact_email_manual: karagmoore14@gmail.com after 32s | Completed streetAddress: 3660 Grandview Parkway after 41s | Completed city: Birmingham after 45s | Completed state: Alabama after 46s | Completed zip: 35243 after 55s | Completed payoutIdentifier: kellie.moore245@gmail.com after 80s | Clicked a: terms & conditions after 83s | Clicked button: SUBMIT MY TRADE-IN after 93s | Left page after 96s (tab/window close) | Page params: id=SHC-22951&price=312.00&device=IPHONE+15+PRO+MAX&qty=1&name=Kara+Grace+Moore&street=3660+GRANDVIEW+PKWY&unit=&city=BIRMINGHAM&state=AL&zip=35243-3330&payMethod=paypal&shipping=regular_shipping&autoLabelStatus=generated | Left page after 85s (tab/window hidden)
2026-04-20T01:34:13.279Z,3737fddcc0528552e3f3e1ec944927e5,166.205.87.91,US,California,Oakland,"Oakland, California, US",sellcell.com:referral,/sell/?device=iphone-14-pro-max&storage=256GB&utm_source=sellcell.com&utm_medium=referral&carrier=att&quality=flawless,Chrome,Android,mobile,Android Device,pt-BR,America/Los_Angeles,364x793,363x695,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: device=iphone-14-pro-max&storage=256GB&carrier=att&quality=flawless&utm_source=sellcell.com&utm_medium=referral | Left page after 28s (tab/window hidden) | Left page after 10s (tab/window close)
2026-04-20T01:36:06.607Z,ec47f6e1a0475eca29f98890ac6a6e24,50.89.241.152,US,Florida,Orlando,"Orlando, Florida, US",Internal,/sell/checkout.html?qty=1,Safari,iOS,mobile,iPhone,en-US,America/New_York,414x736,414x614,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/128.0.6613.98 Mobile/15E148 Safari/604.1",Page params: qty=1 | Left page after 3s (tab/window hidden)
2026-04-20T01:40:39.010Z,800498c2bbf4efddf2ed5ecd77365946,71.174.123.221,US,Massachusetts,Kingston,"Kingston, Massachusetts, US",Direct,/,Safari,iOS,mobile,iPhone,en-US,America/New_York,393x852,393x695,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",Left page after 28s (tab/window close)
2026-04-20T01:42:05.616Z,fd68c3f61f75f551927153e41cad395e,68.216.66.7,US,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania, US",SellCell,/sell/?device=samsung-galaxy-z-fold-5&storage=512GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,829x691,829x516,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",Page params: device=galaxy-z-fold-5&storage=512GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 139s (tab/window hidden)
2026-04-20T02:03:29.845Z,dada1b46e240a8cc9d13584a50447d92:6,74.120.204.155,US,Illinois,Mapleton,"Mapleton, Illinois, US",direct,/reoffer-action.html?orderId=SHC-22542&deviceKey=SHC-22542%3A%3A2&fromEmailLink=1&fromReofferLink=1,Edge,Windows,desktop,Windows PC,en-US,America/Chicago,1920x1080,1912x922,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0",
2026-04-20T02:13:27.526Z,753a3931edcdc28838d7384184f3d4a5,166.181.249.62,US,California,San Jose,"San Jose, California, US",sellcell.com:referral,/sell/?device=iphone-15-plus&storage=128GB&carrier=att&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/Los_Angeles,402x874,402x714,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",Page params: device=iphone-15-plus&storage=128GB&carrier=att&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 6s | Clicked button: Cancel after 10s | Left page after 12s (tab/window close)
2026-04-20T02:13:37.247Z,f0b930e467e3dee3268629a762424c1d,146.75.164.177,US,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma, US",sellcell.com:referral,/sell/?device=iphone-13-pro-max&storage=128GB&carrier=verizon&quality=broken&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/Chicago,393x852,393x695,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Page params: device=iphone-13-pro-max&storage=128GB&carrier=verizon&quality=broken&utm_source=sellcell.com&utm_medium=referral
2026-04-20T02:25:43.102Z,5b64672033fda3abde0c78473d01bdbe,173.175.56.15,US,Texas,Woodway,"Woodway, Texas, US",Internal,/sell/index.html,Safari,iOS,mobile,iPhone,en-US,America/Chicago,440x956,440x793,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Page params: qty=2 | Clicked button: Continue to checkout after 14s | Left page after 15s (tab/window close) | Clicked button: Remove after 7s | Left page after 10s (tab/window close) | Left page after 14s (tab/window close)
2026-04-20T02:41:12.577Z,afeca14800649c29e2d0e0983a878b40,166.181.80.147,US,Illinois,Chicago,"Chicago, Illinois, US",Internal,/order-submitted.html?id=SHC-22953&price=261.00&device=S23+ULTRA&qty=1&name=Lily+Berry&street=3316+26TH+ST+S&unit=&city=LA+CROSSE&state=WI&zip=54601-7981&payMethod=cashapp&shipping=regular_shipping&autoLabelStatus=generated,Chrome,Android,mobile,Android Device,en-US,America/Chicago,384x832,384x690,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Page params: device=galaxy-s23-ultra&storage=256gb&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 9s | Clicked button: PROCEED TO SHIPPING after 11s | Page params: qty=1 | Completed contact_email_manual: lily.harter89@gmail.com after 16s | Completed zip: 54601 after 16s | Left page after 31s (tab/window hidden) | Completed payoutIdentifier: lilyface8908 after 96s | Clicked button: SUBMIT MY TRADE-IN after 107s | Page params: id=SHC-22953&price=261.00&device=S23+ULTRA&qty=1&name=Lily+Berry&street=3316+26TH+ST+S&unit=&city=LA+CROSSE&state=WI&zip=54601-7981&payMethod=cashapp&shipping=regular_shipping&autoLabelStatus=generated | Left page after 54s (tab/window hidden)
2026-04-20T02:43:37.712Z,ceff7ce889123b2d2e0bbe7b3687e79d,147.93.215.80,AL,Tirana,Tirana,"Tirana, Tirana, AL",SellCell,/sell/?device=samsung-galaxy-z-fold-5&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,360x760,360x712,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Page params: device=galaxy-z-fold-5&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 108s (tab/window hidden)
2026-04-20T02:44:06.521Z,0ad2f23e0dbf1212bcb4a77294c546b8,76.146.195.190,US,Washington,Bellevue,"Bellevue, Washington, US",Internal,/order-submitted.html?id=SHC-22954&price=831.00&device=S24+ULTRA&qty=2&name=Karla+R+Beckley&street=36838+2ND+AVE+SW&unit=&city=FEDERAL+WAY&state=WA&zip=98023-7324&payMethod=zelle&shipping=faster_shipping&autoLabelStatus=generated,Chrome,Android,mobile,Android Device,en-US,America/Los_Angeles,384x832,384x697,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36","Page params: device=galaxy-s24-ultra&storage=256GB&carrier=unlocked&quality=fair&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 10s | Left page after 14s (tab/window close) | Page params: qty=1 | Completed contact_email_manual: beckleykarla56@gmail.com after 14s | Completed payoutIdentifier: 513-448-9594 after 47s | Clicked button: SUBMIT MY TRADE-IN after 49s | Page params: id=SHC-22952&price=304.00&device=S24+ULTRA&qty=1&name=Karla+R+Beckley&street=36838+2ND+AVE+SW&unit=&city=FEDERAL+WAY&state=WA&zip=98023-7324&payMethod=zelle&shipping=faster_shipping&autoLabelStatus=generated | Clicked button: Copy Link after 37s | Left page after 40s (tab/window hidden) | Clicked a: Get My Instant Quote after 4s | Clicked button: Yes, Continue after 8s | Clicked button: ACCEPT OFFER after 18s | Clicked button: Increase quantity after 22s | Clicked button: PROCEED TO SHIPPING after 23s | Completed payoutIdentifier: 513-448-9594 after 14s | Clicked button: SUBMIT MY TRADE-IN after 18s | Completed fullName: Karla R Beckley after 22s | Completed state: Washington after 22s | Clicked button: SUBMIT MY TRADE-IN after 32s | Clicked button: SUBMIT MY TRADE-IN after 38s | Page params: id=SHC-22954&price=831.00&device=S24+ULTRA&qty=2&name=Karla+R+Beckley&street=36838+2ND+AVE+SW&unit=&city=FEDERAL+WAY&state=WA&zip=98023-7324&payMethod=zelle&shipping=faster_shipping&autoLabelStatus=generated | Left page after 3s (tab/window hidden)"
2026-04-20T02:47:32.065Z,fd68c3f61f75f551927153e41cad395e:2,68.216.66.7,US,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania, US",sellcell.com:referral,/sell/?device=samsung-galaxy-z-fold-5&storage=512GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,829x691,829x612,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",
2026-04-20T02:58:40.060Z,b149b64047b01b9ea403063a0201ed5d,76.32.252.69,US,California,Westlake Village,"Westlake Village, California, US",Internal,/sell/checkout.html?qty=1,Safari,iOS,mobile,iPhone,en-US,America/Los_Angeles,440x956,440x766,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",Page params: qty=1
2026-04-20T02:59:32.887Z,cf10af5b10a86a47af184f6382a42fe0,34.96.41.151,BE,Brussels Capital,Brussels,"Brussels, Brussels Capital, BE",Direct,/,Chrome,Windows,desktop,Windows PC,en-US,UTC,1024x1080,1024x1080,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Safari/537.36",
2026-04-20T03:03:06.461Z,6340823055db2bdf9c149dd60ed0d55a,108.24.202.110,US,New Jersey,Pennsauken,"Pennsauken, New Jersey, US",SellCell,/sell/?device=samsung-galaxy-z-fold-6&storage=256GB&carrier=unlocked&quality=no_power&utm_source=sellcell.com&utm_medium=referral,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,1280x800,1280x641,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",Page params: device=galaxy-z-fold-6&storage=256GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Left page after 45s (tab/window hidden)
2026-04-20T03:06:38.953Z,e5f1d1a65d27a56d7ec819dd80cfc74a:2,68.231.134.147,US,Arizona,Paradise Valley,"Paradise Valley, Arizona, US",Direct,/track-order.html?orderId=SHC-22727&fromEmailLink=1&email=alexandermem78%40gmail.com,Opera,Android,mobile,Android Device,en-US,America/Phoenix,444x987,443x840,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36 OPR/97.0.0.0",Page params: orderId=SHC-22727&fromEmailLink=1&email=alexandermem78%40gmail.com | Left page after 24s (tab/window hidden)
2026-04-20T03:12:43.004Z,70c813b8f8fa14f2654547a434b1c6d0,72.180.45.199,US,Texas,Dallas,"Dallas, Texas, US",sellcell.com:referral,/sell/?device=iphone-13-pro&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/Chicago,444x988,443x840,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: device=iphone-13-pro&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 60s | Page params: qty=1
2026-04-20T03:16:48.413Z,8c62a764b1fb607eb154e79cbdea971f,138.88.224.78,US,Virginia,Gainesville,"Gainesville, Virginia, US",SellCell,/sell/?device=samsung-galaxy-s22-ultra&storage=128GB&carrier=unlocked&quality=flawless&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,412x883,411x749,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: device=galaxy-s22-ultra&storage=128GB&carrier=unlocked&quality=flawless&utm_source=sellcell.com&utm_medium=referral | Left page after 62s (tab/window hidden)
