timestamp,session_id,ip_address,country,region,city,location,source,landing_path,browser,os,device_type,device_name,language,timezone,screen,viewport,user_agent,notes
2026-08-15T00:28:47.112Z,1a2b605fd5ac7ee96bc33d60ff6accc5,135.224.5.65,US,,,US,Direct,/my-account.html,Chrome,Windows,desktop,Windows PC,en-US,America/Los_Angeles,800x600,1024x569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/146.0.7680.165 Safari/537.36",Left page after 3s (tab/window close)
2026-08-15T01:19:40.939Z,5dd2e5ce2acd8c1a8de7e8244d949505,65.55.210.39,US,Washington,,"Washington, US",direct,/,Chrome,Windows,desktop,Windows PC,en-US,America/Los_Angeles,800x600,1024x569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/146.0.7680.165 Safari/537.36",
2026-08-15T01:35:49.187Z,b5735348cba93911e2bc0c9cf1a70f19,65.55.210.39,US,Washington,,"Washington, US",direct,/,Chrome,Windows,desktop,Windows PC,en-US,America/Los_Angeles,800x600,1024x569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/146.0.7680.165 Safari/537.36",Left page after 5s (tab/window close)
2026-08-15T02:04:55.218Z,5f5beb419d74471c52ce6c332a4df0b5,96.225.93.216,US,New Jersey,West New York,"West New York, New Jersey, US",Direct,/sell/?device=iphone-14-pro-max&storage=512GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral,Edge,Windows,desktop,Windows PC,en-US,America/New_York,1536x864,1314x667,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0",Page params: device=iphone-14-pro-max&storage=512GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Left page after 502s (tab/window close)
2026-08-15T02:22:38.717Z,c4d842690eda6d7a4c9031d1f5b697bf,186.155.17.202,CO,Bogota D.C.,Bogotá,"Bogotá, Bogota D.C., CO",trustpilot:company_profile:domain_click,/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=domain_click,Chrome,Windows,desktop,Windows PC,ru-RU,America/Bogota,1920x1080,1680x983,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",Page params: utm_medium=company_profile&utm_source=trustpilot&utm_campaign=domain_click | Left page after 3s (tab/window close) | Left page after 1s (tab/window close)
2026-08-15T15:55:13.187Z,b3853a4ac29c95890acea189f0993e27,4.155.59.190,US,Washington,,"Washington, US",Direct,/,Chrome,Windows,desktop,Windows PC,en-US,America/Los_Angeles,800x600,1024x569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/146.0.7680.165 Safari/537.36",Left page after 5s (tab/window close)
2026-08-15T16:16:10.492Z,b5d95f9b9334e436e873d8fa37ababde,205.169.39.15,US,,,US,Direct,/,Chrome,Windows,desktop,Windows PC,en-US,UTC,800x600,1600x1200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36",
2026-08-15T16:34:12.651Z,2f11843695ad15a73a2b8af27b47f6a9,35.144.68.51,US,Missouri,St Louis,"St Louis, Missouri, US",Direct,/track-order.html?orderId=SHC-24139&fromEmailLink=1&email=brandonschiele112%40gmail.com,Safari,iOS,mobile,iPhone,en-US,America/Chicago,440x956,440x742,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",Page params: orderId=SHC-24139&fromEmailLink=1&email=brandonschiele112%40gmail.com
2026-08-15T17:30:06.673Z,34e0a04b43295caaf3abc24f33a88383,35.144.68.51,US,Missouri,St Louis,"St Louis, Missouri, US",Direct,/track-order.html?orderId=SHC-24139&fromEmailLink=1&email=brandonschiele112%40gmail.com,Safari,iOS,mobile,iPhone,en-US,America/Chicago,440x956,440x742,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",Page params: orderId=SHC-24139&fromEmailLink=1&email=brandonschiele112%40gmail.com | Left page after 8s (tab/window close)
2026-08-15T22:14:09.547Z,90c3998c7e52b95acfbf345ac55b1180,96.225.93.216,US,New Jersey,West New York,"West New York, New Jersey, US",Direct,/sell/?device=iphone-14-pro-max&storage=512GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral,Edge,Windows,desktop,Windows PC,en-US,America/New_York,1536x864,1314x667,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0",Page params: device=iphone-14-pro-max&storage=512GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Left page after 436s (tab/window close)
